 time            time            v(in_power)     v(out_power)    power_diss      energy         
 3.23550000e-08  3.23550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.23650000e-08  3.23650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.23750000e-08  3.23750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.23850000e-08  3.23850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.23950000e-08  3.23950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24050000e-08  3.24050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24150000e-08  3.24150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24250000e-08  3.24250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24350000e-08  3.24350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24450000e-08  3.24450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24550000e-08  3.24550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24650000e-08  3.24650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24750000e-08  3.24750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24850000e-08  3.24850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.24950000e-08  3.24950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.25050000e-08  3.25050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.25150000e-08  3.25150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.25250000e-08  3.25250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.25350000e-08  3.25350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.25450000e-08  3.25450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.25550000e-08  3.25550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864971e-15 
 3.25650000e-08  3.25650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.25750000e-08  3.25750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.25850000e-08  3.25850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.25950000e-08  3.25950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26050000e-08  3.26050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26150000e-08  3.26150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26250000e-08  3.26250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26350000e-08  3.26350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26450000e-08  3.26450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26550000e-08  3.26550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26650000e-08  3.26650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26750000e-08  3.26750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26850000e-08  3.26850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.26950000e-08  3.26950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27050000e-08  3.27050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27150000e-08  3.27150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27250000e-08  3.27250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27350000e-08  3.27350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27450000e-08  3.27450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27550000e-08  3.27550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27650000e-08  3.27650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27750000e-08  3.27750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27850000e-08  3.27850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.27950000e-08  3.27950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28050000e-08  3.28050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28150000e-08  3.28150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28250000e-08  3.28250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28350000e-08  3.28350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28450000e-08  3.28450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28550000e-08  3.28550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28650000e-08  3.28650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28750000e-08  3.28750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28850000e-08  3.28850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.28950000e-08  3.28950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29050000e-08  3.29050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29150000e-08  3.29150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29250000e-08  3.29250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29350000e-08  3.29350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29450000e-08  3.29450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29550000e-08  3.29550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29650000e-08  3.29650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29750000e-08  3.29750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29850000e-08  3.29850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.29950000e-08  3.29950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30050000e-08  3.30050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30150000e-08  3.30150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30250000e-08  3.30250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30350000e-08  3.30350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30450000e-08  3.30450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30550000e-08  3.30550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30650000e-08  3.30650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30750000e-08  3.30750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30850000e-08  3.30850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.30950000e-08  3.30950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31050000e-08  3.31050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31150000e-08  3.31150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31250000e-08  3.31250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31350000e-08  3.31350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31450000e-08  3.31450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31550000e-08  3.31550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31650000e-08  3.31650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31750000e-08  3.31750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31850000e-08  3.31850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.31950000e-08  3.31950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32050000e-08  3.32050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32150000e-08  3.32150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32250000e-08  3.32250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32350000e-08  3.32350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32450000e-08  3.32450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32550000e-08  3.32550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32650000e-08  3.32650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32750000e-08  3.32750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32850000e-08  3.32850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.32950000e-08  3.32950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864972e-15 
 3.33050000e-08  3.33050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.33150000e-08  3.33150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.33250000e-08  3.33250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.33350000e-08  3.33350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.33450000e-08  3.33450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.33550000e-08  3.33550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.33650000e-08  3.33650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.33750000e-08  3.33750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.33850000e-08  3.33850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.33950000e-08  3.33950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34050000e-08  3.34050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34150000e-08  3.34150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34250000e-08  3.34250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34350000e-08  3.34350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34450000e-08  3.34450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34550000e-08  3.34550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34650000e-08  3.34650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34750000e-08  3.34750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34850000e-08  3.34850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.34950000e-08  3.34950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35050000e-08  3.35050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35150000e-08  3.35150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35250000e-08  3.35250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35350000e-08  3.35350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35450000e-08  3.35450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35550000e-08  3.35550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35650000e-08  3.35650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35750000e-08  3.35750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35850000e-08  3.35850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.35950000e-08  3.35950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36050000e-08  3.36050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36150000e-08  3.36150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36250000e-08  3.36250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36350000e-08  3.36350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36450000e-08  3.36450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36550000e-08  3.36550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36650000e-08  3.36650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36750000e-08  3.36750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36850000e-08  3.36850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.36950000e-08  3.36950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37050000e-08  3.37050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37150000e-08  3.37150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37250000e-08  3.37250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37350000e-08  3.37350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37450000e-08  3.37450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37550000e-08  3.37550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37650000e-08  3.37650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37750000e-08  3.37750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37850000e-08  3.37850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.37950000e-08  3.37950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38050000e-08  3.38050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38150000e-08  3.38150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38250000e-08  3.38250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38350000e-08  3.38350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38450000e-08  3.38450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38550000e-08  3.38550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38650000e-08  3.38650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38750000e-08  3.38750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38850000e-08  3.38850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.38950000e-08  3.38950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39050000e-08  3.39050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39150000e-08  3.39150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39250000e-08  3.39250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39350000e-08  3.39350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39450000e-08  3.39450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39550000e-08  3.39550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39650000e-08  3.39650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39750000e-08  3.39750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39850000e-08  3.39850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.39950000e-08  3.39950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.40050000e-08  3.40050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.40150000e-08  3.40150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.40250000e-08  3.40250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.40350000e-08  3.40350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864973e-15 
 3.40450000e-08  3.40450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.40550000e-08  3.40550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.40650000e-08  3.40650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.40750000e-08  3.40750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.40850000e-08  3.40850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.40950000e-08  3.40950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41050000e-08  3.41050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41150000e-08  3.41150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41250000e-08  3.41250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41350000e-08  3.41350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41450000e-08  3.41450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41550000e-08  3.41550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41650000e-08  3.41650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41750000e-08  3.41750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41850000e-08  3.41850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.41950000e-08  3.41950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42050000e-08  3.42050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42150000e-08  3.42150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42250000e-08  3.42250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42350000e-08  3.42350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42450000e-08  3.42450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42550000e-08  3.42550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42650000e-08  3.42650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42750000e-08  3.42750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42850000e-08  3.42850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.42950000e-08  3.42950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43050000e-08  3.43050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43150000e-08  3.43150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43250000e-08  3.43250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43350000e-08  3.43350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43450000e-08  3.43450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43550000e-08  3.43550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43650000e-08  3.43650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43750000e-08  3.43750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43850000e-08  3.43850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.43950000e-08  3.43950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44050000e-08  3.44050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44150000e-08  3.44150000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44250000e-08  3.44250000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44350000e-08  3.44350000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44450000e-08  3.44450000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44550000e-08  3.44550000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44650000e-08  3.44650000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44750000e-08  3.44750000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44850000e-08  3.44850000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.44950000e-08  3.44950000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
 3.45050000e-08  3.45050000e-08  0.00000000e+00  1.20000000e+00  1.34771751e-14  5.90864974e-15 
